District,Pincode,Month,Avg_Min_Temp_C,Avg_Max_Temp_C,Avg_Rainfall_mm,Avg_Humidity_Percent,Avg_Sunlight_Hours,Year_Recorded
SAWAI MADHOPUR,322026,9,17.9,26.7,194.0,88.8,7.1,2024
SAWAI MADHOPUR,322026,10,18.9,33.8,172.2,82.1,9.0,2024
SAWAI MADHOPUR,322026,11,14.5,29.7,106.9,82.3,10.6,2024
SAWAI MADHOPUR,322026,12,10.5,44.7,157.7,29.0,10.2,2024
SAWAI MADHOPUR,322701,1,10.6,35.8,188.8,53.3,10.7,2024
SAWAI MADHOPUR,322701,2,10.4,38.2,43.2,89.6,10.9,2024
SAWAI MADHOPUR,322701,3,21.1,30.6,158.7,30.4,7.8,2024
SAWAI MADHOPUR,322701,4,14.8,31.4,54.0,60.2,8.2,2024
SAWAI MADHOPUR,322701,5,21.9,31.7,175.4,44.1,10.9,2024
SAWAI MADHOPUR,322701,6,16.5,39.0,19.7,47.2,6.2,2024
SAWAI MADHOPUR,322701,7,16.8,34.5,35.6,82.4,9.1,2024
SAWAI MADHOPUR,322701,8,17.7,35.4,144.1,61.2,11.5,2024
SAWAI MADHOPUR,322701,9,20.7,36.8,35.0,73.1,11.3,2024
SAWAI MADHOPUR,322701,10,14.1,40.4,31.6,67.1,10.8,2024
SAWAI MADHOPUR,322701,11,11.8,26.8,111.1,57.0,6.1,2024
SAWAI MADHOPUR,322701,12,18.3,40.5,167.0,75.4,11.3,2024
SAWAI MADHOPUR,322704,1,14.9,36.3,53.7,88.0,11.5,2024
SAWAI MADHOPUR,322704,2,16.6,38.4,168.2,87.7,10.0,2024
SAWAI MADHOPUR,322704,3,19.7,31.6,161.6,75.3,7.8,2024
SAWAI MADHOPUR,322704,4,17.4,33.2,115.8,54.1,8.9,2024
SAWAI MADHOPUR,322704,5,19.3,29.6,129.3,31.4,10.6,2024
SAWAI MADHOPUR,322704,6,18.2,44.6,8.1,23.1,10.9,2024
SAWAI MADHOPUR,322704,7,21.1,34.9,73.4,36.2,8.1,2024
SAWAI MADHOPUR,322704,8,20.6,44.9,52.7,43.8,8.0,2024
SAWAI MADHOPUR,322704,9,18.0,34.8,30.0,29.1,10.4,2024
SAWAI MADHOPUR,322704,10,20.2,29.4,77.9,35.7,10.1,2024
SAWAI MADHOPUR,322704,11,23.1,35.1,71.0,25.8,9.1,2024
SAWAI MADHOPUR,322704,12,16.5,25.8,145.8,56.7,8.5,2024
SIKAR,332021,1,16.2,43.1,119.6,28.8,9.9,2024
SIKAR,332021,2,21.5,41.4,182.6,72.0,6.2,2024
SIKAR,332021,3,18.7,39.5,29.1,43.3,6.5,2024
SIKAR,332021,4,11.1,37.2,11.9,67.0,9.4,2024
SIKAR,332021,5,23.4,36.6,106.9,81.8,7.3,2024
SIKAR,332021,6,10.5,44.9,0.2,26.0,10.6,2024
SIKAR,332021,7,21.2,30.6,157.5,89.2,10.6,2024
SIKAR,332021,8,21.4,40.6,101.2,65.2,10.3,2024
SIKAR,332021,9,24.3,36.6,97.6,23.7,11.4,2024
SIKAR,332021,10,10.8,44.5,72.5,42.0,6.8,2024
SIKAR,332021,11,19.0,41.6,75.0,82.0,7.6,2024
SIKAR,332021,12,16.4,45.0,86.2,61.7,7.5,2024
SIKAR,332401,1,15.0,36.8,3.2,40.1,10.7,2024
SIKAR,332401,2,11.4,29.1,16.7,85.8,9.1,2024
SIKAR,332401,3,18.4,35.1,101.0,75.1,7.5,2024
SIKAR,332401,4,17.2,39.2,30.0,71.5,6.8,2024
SIKAR,332401,5,11.6,40.5,155.8,82.2,11.4,2024
SIKAR,332401,6,19.2,25.0,54.9,73.9,10.2,2024
SIKAR,332401,7,21.1,35.1,19.6,40.1,9.2,2024
SIKAR,332401,8,21.5,29.7,47.0,60.9,11.8,2024
SIKAR,332401,9,23.6,42.5,71.4,79.0,11.1,2024
SIKAR,332401,10,16.1,28.1,7.1,32.7,7.1,2024
SIKAR,332401,11,24.3,38.3,28.3,31.4,9.0,2024
SIKAR,332401,12,23.0,30.3,64.8,31.1,8.9,2024
SIKAR,332316,1,14.4,32.1,62.1,33.6,11.1,2024
SIKAR,332316,2,12.4,43.8,160.1,27.2,6.9,2024
SIKAR,332316,3,16.5,29.8,168.7,78.6,8.7,2024
SIKAR,332316,4,16.0,26.9,38.7,77.3,9.8,2024
SIKAR,332316,5,18.6,26.4,24.8,30.6,11.7,2024
SIKAR,332316,6,18.8,35.1,126.8,69.4,11.4,2024
SIKAR,332316,7,21.2,37.8,160.9,63.9,9.2,2024
SIKAR,332316,8,17.6,31.5,192.7,39.3,9.6,2024
SIKAR,332316,9,11.6,38.8,1.4,35.9,11.1,2024
SIKAR,332316,10,22.9,26.2,82.7,37.5,10.5,2024
SIKAR,332316,11,14.6,42.1,146.8,71.1,11.3,2024
SIKAR,332316,12,24.6,41.3,165.7,42.4,11.4,2024
SIKAR,332303,1,11.8,44.7,12.5,39.5,11.0,2024
SIKAR,332303,2,24.4,43.7,136.1,21.6,6.1,2024
SIKAR,332303,3,11.4,32.1,57.8,83.6,7.9,2024
SIKAR,332303,4,13.5,33.0,14.9,72.7,8.4,2024
SIKAR,332303,5,10.7,39.9,97.8,53.1,10.1,2024
SIKAR,332303,6,20.6,27.7,31.6,86.0,7.8,2024
SIKAR,332303,7,22.8,31.3,147.4,40.5,7.9,2024
SIKAR,332303,8,16.5,27.4,148.3,67.2,8.4,2024
SIKAR,332303,9,23.9,34.1,168.4,41.4,11.7,2024
SIKAR,332303,10,18.9,36.0,75.5,42.0,8.6,2024
SIKAR,332303,11,19.5,29.2,2.7,79.1,6.8,2024
SIKAR,332303,12,22.7,25.5,51.9,75.1,6.0,2024
SIKAR,332301,1,14.5,39.4,93.6,40.6,7.4,2024
SIKAR,332301,2,15.3,25.4,138.8,25.7,11.6,2024
SIKAR,332301,3,23.6,44.5,76.4,45.0,11.7,2024
SIKAR,332301,4,23.5,29.4,107.2,73.2,9.2,2024
SIKAR,332301,5,24.6,38.3,104.9,27.0,9.9,2024
SIKAR,332301,6,23.5,33.7,33.0,67.0,10.8,2024
SIKAR,332301,7,11.9,26.2,124.6,82.3,6.3,2024
SIKAR,332301,8,22.4,34.4,87.9,32.5,8.2,2024
SIKAR,332301,9,16.1,35.3,161.6,80.4,9.9,2024
SIKAR,332301,10,24.9,42.1,138.1,23.6,11.4,2024
SIKAR,332301,11,17.1,39.6,22.3,66.7,10.4,2024
SIKAR,332301,12,18.3,26.6,97.8,75.4,8.1,2024
SIKAR,332029,1,17.9,29.2,140.5,51.1,11.5,2024
SIKAR,332029,2,14.8,31.2,17.4,34.3,10.0,2024
SIKAR,332029,3,11.1,27.3,158.5,84.7,11.0,2024
SIKAR,332029,4,23.4,34.1,44.4,21.4,8.3,2024
SIKAR,332029,5,22.0,44.7,100.6,58.9,6.0,2024
SIKAR,332029,6,12.1,35.3,188.1,46.1,7.0,2024
SIKAR,332029,7,21.7,39.8,114.3,52.3,11.6,2024
SIKAR,332029,8,19.4,38.7,84.8,57.6,6.2,2024
SIKAR,332029,9,16.1,42.0,1.4,57.4,9.6,2024
SIKAR,332029,10,13.8,29.3,26.7,34.3,8.5,2024
SIKAR,332029,11,22.9,40.1,115.7,67.6,8.6,2024
SIKAR,332029,12,20.5,42.6,98.8,21.3,8.4,2024
SIKAR,332318,1,18.2,28.4,72.8,21.5,6.4,2024
SIKAR,332318,2,19.1,31.9,184.6,53.5,6.7,2024
SIKAR,332318,3,11.4,44.4,66.5,57.9,6.4,2024
SIKAR,332318,4,17.1,40.6,107.4,39.2,6.3,2024
SIKAR,332318,5,12.9,30.7,113.7,58.6,6.5,2024
SIKAR,332318,6,13.1,36.3,105.5,56.1,10.2,2024
SIKAR,332318,7,19.9,33.1,95.5,44.4,6.7,2024
SIKAR,332318,8,23.7,34.8,67.4,65.6,7.6,2024
SIKAR,332318,9,16.1,32.1,181.8,87.1,9.9,2024
SIKAR,332318,10,13.1,30.6,90.2,54.4,6.7,2024
SIKAR,332318,11,19.7,38.5,105.7,75.0,11.5,2024
SIKAR,332318,12,23.1,40.6,131.3,37.3,8.9,2024
SIKAR,332024,1,21.2,42.5,13.5,73.3,11.8,2024
SIKAR,332024,2,23.0,28.1,156.3,65.4,7.2,2024
SIKAR,332024,3,18.0,41.5,102.5,64.8,6.2,2024
SIKAR,332024,4,21.3,30.1,131.4,82.5,9.5,2024
SIKAR,332024,5,12.1,33.5,154.4,36.3,8.0,2024
SIKAR,332024,6,15.2,43.0,174.8,45.8,9.4,2024
SIKAR,332024,7,15.8,34.1,78.4,25.8,8.8,2024
SIKAR,332024,8,17.7,28.9,162.3,70.8,8.7,2024
SIKAR,332024,9,23.9,28.2,51.8,79.1,11.1,2024
SIKAR,332024,10,23.1,34.5,132.1,48.4,7.2,2024
SIKAR,332024,11,12.0,40.3,20.5,45.0,9.0,2024
SIKAR,332024,12,12.6,44.9,4.0,66.1,8.5,2024
SIKAR,332023,1,15.4,40.7,19.2,25.3,10.0,2024
SIKAR,332023,2,14.4,42.5,63.9,40.6,6.3,2024
SIKAR,332023,3,19.2,40.0,6.2,45.6,9.2,2024
SIKAR,332023,4,23.5,42.9,126.1,56.3,8.9,2024
SIKAR,332023,5,24.4,26.5,63.3,53.4,11.8,2024
SIKAR,332023,6,19.8,43.6,147.3,34.6,10.5,2024
SIKAR,332023,7,22.6,32.9,9.2,57.9,6.9,2024
SIKAR,332023,8,17.9,43.4,43.3,84.8,9.1,2024
SIKAR,332023,9,13.1,26.5,81.6,21.9,10.7,2024
SIKAR,332023,10,17.9,39.3,76.5,67.6,9.1,2024
SIKAR,332023,11,18.3,39.7,26.2,63.7,8.1,2024
SIKAR,332023,12,21.1,44.9,198.8,84.7,8.3,2024
SIKAR,332406,1,13.3,40.4,56.9,65.2,8.2,2024
SIKAR,332406,2,15.5,32.7,144.2,63.7,6.1,2024
SIKAR,332406,3,15.5,36.1,44.0,73.9,10.4,2024
SIKAR,332406,4,24.4,32.3,175.6,38.7,9.7,2024
SIKAR,332406,5,16.7,28.9,77.6,61.7,7.6,2024
SIKAR,332406,6,21.3,30.0,180.2,56.4,9.8,2024
SIKAR,332406,7,21.3,29.4,68.4,50.7,7.9,2024
SIKAR,332406,8,14.0,36.0,1.7,25.6,7.5,2024
SIKAR,332406,9,18.6,43.1,103.4,40.5,10.4,2024
SIKAR,332406,10,23.4,43.3,105.0,39.6,10.9,2024
SIKAR,332406,11,17.1,26.1,24.0,70.7,9.8,2024
SIKAR,332406,12,24.2,26.6,47.0,84.4,10.7,2024
SIKAR,332031,1,13.2,29.9,156.7,36.2,8.2,2024
SIKAR,332031,2,11.1,30.1,7.4,25.2,6.4,2024
SIKAR,332031,3,23.4,26.9,97.9,90.0,9.6,2024
SIKAR,332031,4,22.7,32.8,106.1,68.4,7.5,2024
SIKAR,332031,5,24.9,36.8,137.7,82.1,10.7,2024
SIKAR,332031,6,20.2,36.6,7.5,30.1,8.1,2024
SIKAR,332031,7,24.1,35.9,117.1,76.1,10.0,2024
SIKAR,332031,8,22.4,31.8,0.6,76.9,9.3,2024
SIKAR,332031,9,22.7,39.1,53.0,30.6,10.9,2024
SIKAR,332031,10,18.5,41.5,99.9,31.3,11.0,2024
SIKAR,332031,11,15.7,31.9,182.3,40.7,6.4,2024
SIKAR,332031,12,24.0,26.7,25.3,35.2,7.8,2024
SIKAR,332311,1,16.5,30.9,33.9,88.3,11.2,2024
SIKAR,332311,2,18.1,27.7,133.9,45.4,8.4,2024
SIKAR,332311,3,16.7,34.3,75.0,73.3,9.1,2024
SIKAR,332311,4,18.5,28.1,124.7,76.4,7.1,2024
SIKAR,332311,5,17.1,34.3,199.5,47.0,9.3,2024
SIKAR,332311,6,10.7,29.4,197.4,67.8,7.6,2024
SIKAR,332311,7,23.2,39.8,70.7,27.5,11.0,2024
SIKAR,332311,8,16.7,25.6,100.8,47.8,7.2,2024
SIKAR,332311,9,18.8,36.1,180.9,87.7,8.2,2024
SIKAR,332311,10,12.1,28.4,18.4,31.8,6.6,2024
SIKAR,332311,11,10.1,25.0,90.5,47.0,9.5,2024
SIKAR,332311,12,13.7,42.4,75.5,75.3,11.7,2024
SIKAR,332025,1,20.6,38.4,59.0,66.6,7.0,2024
SIKAR,332025,2,11.5,27.0,198.8,64.2,6.1,2024
SIKAR,332025,3,23.6,38.3,146.7,79.7,8.5,2024
SIKAR,332025,4,13.2,37.2,77.7,22.0,10.5,2024
SIKAR,332025,5,13.1,34.5,165.8,74.0,11.9,2024
SIKAR,332025,6,12.7,33.4,97.9,81.8,6.3,2024
SIKAR,332025,7,10.2,42.7,174.6,21.1,10.7,2024
SIKAR,332025,8,21.6,29.9,53.3,59.1,8.2,2024
SIKAR,332025,9,23.1,33.0,44.7,44.4,6.9,2024
SIKAR,332025,10,19.2,31.6,49.5,23.6,7.2,2024
SIKAR,332025,11,12.8,40.4,107.7,49.2,11.5,2024
SIKAR,332025,12,14.3,43.3,58.3,65.1,10.9,2024
SIKAR,332026,1,17.1,42.0,29.4,84.3,7.9,2024
SIKAR,332026,2,24.3,41.0,198.9,63.4,11.6,2024
SIKAR,332026,3,13.7,44.7,180.1,80.0,6.6,2024
SIKAR,332026,4,21.0,38.9,127.0,28.5,7.9,2024
SIKAR,332026,5,16.6,40.0,178.3,34.7,9.9,2024
SIKAR,332026,6,14.5,44.7,187.1,87.9,12.0,2024
SIKAR,332026,7,16.8,25.1,135.2,82.1,8.8,2024
SIKAR,332026,8,11.1,37.7,103.7,36.5,10.9,2024
SIKAR,332026,9,22.0,39.8,176.4,63.5,11.5,2024
SIKAR,332026,10,13.6,43.4,113.6,45.4,6.1,2024
SIKAR,332026,11,20.9,42.7,25.4,52.8,7.7,2024
SIKAR,332026,12,11.0,41.8,73.4,80.3,6.6,2024
SIKAR,332402,1,24.3,43.9,89.2,71.5,10.7,2024
SIKAR,332402,2,12.9,35.7,187.1,36.7,9.4,2024
SIKAR,332402,3,23.2,25.1,131.8,42.1,6.6,2024
SIKAR,332402,4,22.1,25.2,175.1,40.3,8.5,2024
SIKAR,332402,5,24.5,35.9,151.5,74.6,9.1,2024
SIKAR,332402,6,17.2,33.7,62.0,54.3,10.2,2024
SIKAR,332402,7,20.9,34.0,143.7,86.6,10.7,2024
SIKAR,332402,8,15.6,33.0,39.1,77.2,6.5,2024
SIKAR,332402,9,12.8,43.4,81.6,34.8,8.9,2024
SIKAR,332402,10,16.6,32.2,161.2,75.0,7.0,2024
SIKAR,332402,11,12.5,42.1,122.4,55.4,10.5,2024
SIKAR,332402,12,24.7,43.1,165.1,37.8,9.9,2024
SIKAR,332312,1,11.4,35.0,50.9,45.4,10.3,2024
SIKAR,332312,2,18.8,33.9,149.9,88.0,6.4,2024
SIKAR,332312,3,19.4,40.2,40.5,53.9,9.1,2024
SIKAR,332312,4,18.1,39.2,109.1,70.4,11.0,2024
SIKAR,332312,5,19.9,31.6,86.7,53.4,10.3,2024
SIKAR,332312,6,11.7,27.1,111.3,46.0,11.2,2024
SIKAR,332312,7,18.3,30.3,27.1,75.7,7.2,2024
SIKAR,332312,8,14.3,27.6,72.2,79.4,7.7,2024
SIKAR,332312,9,24.1,30.9,133.4,25.0,8.6,2024
SIKAR,332312,10,21.4,30.2,111.7,39.5,9.1,2024
SIKAR,332312,11,24.6,37.8,109.8,55.6,7.5,2024
SIKAR,332312,12,10.6,44.1,102.2,42.2,8.3,2024
SIKAR,332041,1,14.3,38.7,188.8,74.9,10.1,2024
SIKAR,332041,2,12.9,43.5,186.9,28.0,9.9,2024
SIKAR,332041,3,10.2,40.7,72.0,75.8,6.7,2024
SIKAR,332041,4,13.6,39.6,70.4,63.3,11.9,2024
SIKAR,332041,5,20.2,33.3,111.0,40.3,9.4,2024
SIKAR,332041,6,13.5,31.5,19.1,44.1,8.9,2024
SIKAR,332041,7,17.6,41.9,60.6,32.8,11.8,2024
SIKAR,332041,8,23.3,43.1,46.2,37.7,6.8,2024
SIKAR,332041,9,20.4,34.0,44.7,70.2,9.3,2024
SIKAR,332041,10,15.9,25.2,127.7,46.3,10.8,2024
SIKAR,332041,11,15.6,40.9,76.9,68.1,8.4,2024
SIKAR,332041,12,16.8,30.7,34.2,56.0,10.4,2024
SIKAR,332027,1,12.7,25.2,177.5,30.2,11.4,2024
SIKAR,332027,2,19.5,41.1,174.8,54.9,7.6,2024
SIKAR,332027,3,15.5,35.3,172.5,73.0,7.4,2024
SIKAR,332027,4,22.8,38.7,78.1,40.8,8.2,2024
SIKAR,332027,5,21.3,43.3,11.4,65.4,8.5,2024
SIKAR,332027,6,19.2,35.8,21.3,33.9,6.7,2024
SIKAR,332027,7,15.5,35.1,55.2,29.5,7.4,2024
SIKAR,332027,8,13.1,30.8,44.0,45.2,11.2,2024
SIKAR,332027,9,21.6,31.1,174.8,47.2,9.4,2024
SIKAR,332027,10,17.3,40.9,197.3,73.3,7.6,2024
SIKAR,332027,11,13.4,34.0,163.3,52.2,11.7,2024
SIKAR,332027,12,12.9,28.3,146.0,25.7,10.6,2024
SIKAR,331024,1,12.5,26.9,117.7,64.4,8.2,2024
SIKAR,331024,2,21.7,34.5,154.0,52.8,10.6,2024
SIKAR,331024,3,13.4,34.3,189.4,43.2,9.6,2024
SIKAR,331024,4,17.9,38.1,120.3,76.2,10.1,2024
SIKAR,331024,5,16.8,34.4,30.9,30.8,7.9,2024
SIKAR,331024,6,18.7,27.9,32.8,83.9,7.3,2024
SIKAR,331024,7,23.2,35.2,116.8,43.4,7.5,2024
SIKAR,331024,8,23.0,43.1,66.7,52.3,6.5,2024
SIKAR,331024,9,16.8,28.2,182.0,85.0,8.8,2024
SIKAR,331024,10,10.2,38.8,122.3,73.3,8.4,2024
SIKAR,331024,11,16.4,36.9,135.3,25.2,6.0,2024
SIKAR,331024,12,19.1,40.0,1.2,60.5,11.1,2024
SIKAR,332403,1,18.4,28.0,99.8,41.7,10.1,2024
SIKAR,332403,2,19.8,43.8,86.2,55.6,8.7,2024
SIKAR,332403,3,12.3,37.4,141.2,72.0,11.8,2024
SIKAR,332403,4,19.7,41.9,76.5,54.7,11.6,2024
SIKAR,332403,5,12.7,29.9,195.3,25.0,6.6,2024
SIKAR,332403,6,21.3,39.8,134.0,57.1,9.7,2024
SIKAR,332403,7,15.1,40.6,132.0,21.7,10.9,2024
SIKAR,332403,8,20.6,32.9,183.9,44.4,7.0,2024
SIKAR,332403,9,10.7,32.7,199.0,53.5,6.8,2024
SIKAR,332403,10,16.1,38.2,39.6,65.1,7.6,2024
SIKAR,332403,11,20.6,26.9,162.1,55.4,7.7,2024
SIKAR,332403,12,13.4,39.7,32.5,30.6,11.8,2024
SIKAR,332304,1,21.9,25.9,91.4,85.3,10.7,2024
SIKAR,332304,2,19.5,28.8,20.0,65.5,6.4,2024
SIKAR,332304,3,18.8,38.3,124.7,42.2,10.7,2024
SIKAR,332304,4,15.3,27.0,93.7,87.6,7.0,2024
SIKAR,332304,5,17.2,44.4,125.7,81.8,8.1,2024
SIKAR,332304,6,19.0,42.4,135.6,30.0,7.9,2024
SIKAR,332304,7,17.1,37.5,123.9,65.9,7.6,2024
SIKAR,332304,8,20.5,41.4,58.8,59.2,7.9,2024
SIKAR,332304,9,16.5,42.8,167.4,33.5,10.5,2024
SIKAR,332304,10,13.0,30.2,110.3,36.3,7.6,2024
SIKAR,332304,11,13.2,42.0,98.0,59.5,10.8,2024
SIKAR,332304,12,10.1,28.9,197.4,42.5,6.5,2024
SIKAR,332317,1,14.5,33.3,56.7,78.4,9.6,2024
SIKAR,332317,2,21.2,36.2,105.6,26.8,11.2,2024
SIKAR,332317,3,21.9,39.3,136.5,84.0,6.5,2024
SIKAR,332317,4,13.0,25.6,25.0,78.8,9.8,2024
SIKAR,332317,5,24.4,30.8,70.8,71.7,9.1,2024
SIKAR,332317,6,17.5,37.2,160.3,38.4,8.0,2024
SIKAR,332317,7,23.8,32.1,47.4,70.0,6.6,2024
SIKAR,332317,8,20.6,40.5,98.7,50.7,10.1,2024
SIKAR,332317,9,20.8,38.0,126.1,64.4,7.9,2024
SIKAR,332317,10,11.3,29.7,134.2,41.9,8.0,2024
SIKAR,332317,11,13.3,27.9,145.7,78.5,10.3,2024
SIKAR,332317,12,10.1,37.6,173.2,22.8,11.7,2024
SIKAR,332405,1,20.7,34.0,78.6,68.4,8.0,2024
SIKAR,332405,2,15.2,28.4,141.3,78.0,10.5,2024
SIKAR,332405,3,21.8,31.5,146.4,65.2,11.7,2024
SIKAR,332405,4,15.1,31.1,60.1,33.4,6.6,2024
SIKAR,332405,5,22.3,27.2,193.6,39.9,9.2,2024
SIKAR,332405,6,12.0,35.9,173.0,56.0,6.1,2024
SIKAR,332405,7,12.6,40.3,58.0,43.1,11.0,2024
SIKAR,332405,8,15.1,36.5,135.0,20.3,7.7,2024
SIKAR,332405,9,16.1,41.5,143.6,22.8,8.0,2024
SIKAR,332405,10,15.2,27.6,86.3,73.7,10.1,2024
SIKAR,332405,11,21.5,33.7,172.7,25.9,10.7,2024
SIKAR,332405,12,11.5,37.2,138.0,85.0,8.4,2024
SIKAR,332028,1,15.3,38.5,131.6,51.0,10.0,2024
SIKAR,332028,2,22.6,38.9,44.2,73.1,11.7,2024
SIKAR,332028,3,11.0,39.6,81.6,28.8,11.3,2024
SIKAR,332028,4,24.1,38.0,86.8,84.9,10.2,2024
SIKAR,332028,5,24.8,26.9,146.7,22.4,11.7,2024
SIKAR,332028,6,11.3,38.9,123.7,22.9,11.3,2024
SIKAR,332028,7,14.4,39.5,17.2,23.8,10.4,2024
SIKAR,332028,8,15.6,44.9,61.5,27.2,11.5,2024
SIKAR,332028,9,21.6,38.9,94.6,54.1,10.9,2024
SIKAR,332028,10,18.9,38.7,147.3,75.2,9.0,2024
SIKAR,332028,11,19.7,35.3,148.7,39.9,9.0,2024
SIKAR,332028,12,21.4,42.4,98.1,72.2,6.1,2024
SIKAR,332042,1,11.8,44.9,23.4,74.2,6.2,2024
SIKAR,332042,2,22.5,40.6,58.6,83.6,10.5,2024
SIKAR,332042,3,20.6,37.3,50.9,30.5,9.3,2024
SIKAR,332042,4,18.7,26.6,156.2,29.5,10.6,2024
SIKAR,332042,5,23.3,39.5,36.0,28.5,11.7,2024
SIKAR,332042,6,20.5,39.2,93.0,45.2,8.7,2024
SIKAR,332042,7,13.0,40.5,134.1,54.3,6.5,2024
SIKAR,332042,8,16.4,27.5,193.0,52.3,9.8,2024
SIKAR,332042,9,17.4,38.1,199.8,38.0,6.6,2024
SIKAR,332042,10,10.8,30.9,190.6,63.5,9.7,2024
SIKAR,332042,11,24.3,40.2,143.6,43.7,9.2,2024
SIKAR,332042,12,11.9,29.8,149.3,45.6,10.3,2024
SIKAR,332715,1,20.5,38.7,151.8,27.4,8.1,2024
SIKAR,332715,2,17.6,30.9,172.5,61.5,6.9,2024
SIKAR,332715,3,10.4,25.2,190.4,65.9,7.4,2024
SIKAR,332715,4,23.9,37.7,89.1,73.1,10.1,2024
SIKAR,332715,5,22.8,27.3,83.3,83.3,8.9,2024
SIKAR,332715,6,17.9,38.2,92.1,73.6,9.2,2024
SIKAR,332715,7,13.4,43.5,132.0,36.5,7.9,2024
SIKAR,332715,8,11.8,44.4,155.1,36.5,11.0,2024
SIKAR,332715,9,15.5,29.7,174.1,84.1,12.0,2024
SIKAR,332715,10,13.8,41.2,91.2,75.3,7.9,2024
SIKAR,332715,11,17.6,32.1,72.7,74.8,10.3,2024
SIKAR,332715,12,24.5,43.0,196.7,70.4,7.0,2024
SIKAR,332701,1,18.6,40.7,46.4,38.7,10.5,2024
SIKAR,332701,2,23.3,26.5,44.4,79.3,8.6,2024
SIKAR,332701,3,19.8,33.1,143.1,30.0,9.6,2024
SIKAR,332701,4,17.1,31.7,35.9,44.5,7.4,2024
SIKAR,332701,5,22.8,40.7,79.9,44.3,11.1,2024
SIKAR,332701,6,17.1,33.2,58.5,59.2,7.0,2024
SIKAR,332701,7,23.0,38.7,33.7,52.4,11.6,2024
SIKAR,332701,8,14.4,37.0,115.9,52.2,6.4,2024
SIKAR,332701,9,11.9,44.5,74.7,58.8,7.7,2024
SIKAR,332701,10,22.8,43.8,92.4,49.1,9.4,2024
SIKAR,332701,11,18.8,33.6,39.2,37.5,11.2,2024
SIKAR,332701,12,23.3,39.5,153.6,66.5,9.5,2024
SIKAR,332411,1,24.1,41.6,62.9,75.3,7.3,2024
SIKAR,332411,2,10.8,43.0,68.5,53.5,11.2,2024
SIKAR,332411,3,17.5,26.4,50.4,65.5,9.6,2024
SIKAR,332411,4,15.6,31.0,86.9,57.5,7.4,2024
SIKAR,332411,5,19.4,31.4,92.7,24.1,9.4,2024
SIKAR,332411,6,21.9,33.7,105.9,49.6,10.1,2024
SIKAR,332411,7,14.2,28.4,193.5,20.7,10.1,2024
SIKAR,332411,8,18.4,34.9,180.9,66.3,10.3,2024
SIKAR,332411,9,20.6,38.3,121.9,55.6,11.4,2024
SIKAR,332411,10,12.0,34.9,7.8,28.9,10.9,2024
SIKAR,332411,11,22.2,38.3,122.5,58.0,9.6,2024
SIKAR,332411,12,19.1,26.3,17.9,82.9,6.2,2024
SIKAR,332601,1,24.2,42.5,142.1,43.8,10.5,2024
SIKAR,332601,2,15.1,43.8,78.0,88.8,11.8,2024
SIKAR,332601,3,11.6,37.4,167.5,87.2,7.8,2024
SIKAR,332601,4,17.6,42.6,188.5,75.0,9.6,2024
SIKAR,332601,5,11.3,27.6,83.4,77.0,10.6,2024
SIKAR,332601,6,24.5,40.9,92.1,48.7,9.8,2024
SIKAR,332601,7,10.6,27.4,118.0,48.2,11.5,2024
SIKAR,332601,8,21.3,33.2,39.4,86.8,8.8,2024
SIKAR,332601,9,17.9,31.5,185.5,45.6,9.2,2024
SIKAR,332601,10,15.5,36.7,86.6,26.8,6.2,2024
SIKAR,332601,11,11.0,31.0,33.4,30.7,11.4,2024
SIKAR,332601,12,19.3,37.7,152.5,69.7,7.6,2024
SIKAR,332702,1,18.8,32.3,43.8,46.8,11.9,2024
SIKAR,332702,2,14.2,42.2,28.7,34.0,7.2,2024
SIKAR,332702,3,23.7,37.7,112.6,77.0,7.5,2024
SIKAR,332702,4,14.6,29.3,134.3,54.2,8.9,2024
SIKAR,332702,5,16.7,31.7,113.9,59.7,10.0,2024
SIKAR,332702,6,18.2,41.9,131.3,30.8,8.6,2024
SIKAR,332702,7,11.5,32.7,23.1,33.5,8.1,2024
SIKAR,332702,8,24.0,35.7,95.2,28.8,9.2,2024
SIKAR,332702,9,15.6,38.0,71.4,56.0,11.7,2024
SIKAR,332702,10,11.2,32.0,194.7,74.3,11.8,2024
SIKAR,332702,11,15.8,30.9,9.9,71.3,8.0,2024
SIKAR,332702,12,19.0,34.5,59.7,38.3,10.1,2024
SIKAR,332705,1,17.7,29.3,188.4,79.6,10.3,2024
SIKAR,332705,2,20.4,30.7,196.7,27.4,9.9,2024
SIKAR,332705,3,10.8,26.2,165.0,28.0,6.7,2024
SIKAR,332705,4,14.3,31.1,15.2,79.5,9.2,2024
SIKAR,332705,5,22.3,31.4,112.3,37.1,10.6,2024
SIKAR,332705,6,11.2,44.2,80.0,69.6,7.2,2024
SIKAR,332705,7,22.8,36.8,161.3,20.6,8.1,2024
SIKAR,332705,8,11.4,40.7,11.0,26.6,7.2,2024
SIKAR,332705,9,22.5,25.9,39.4,62.7,11.3,2024
SIKAR,332705,10,15.4,27.1,97.8,32.8,11.2,2024
SIKAR,332705,11,19.2,41.3,31.5,22.0,7.0,2024
SIKAR,332705,12,12.3,37.5,138.5,52.7,10.6,2024
SIKAR,332722,1,11.0,28.8,164.2,43.1,8.2,2024
SIKAR,332722,2,13.2,33.1,140.9,76.2,10.1,2024
SIKAR,332722,3,11.9,35.8,88.1,77.3,9.0,2024
